context,prompt,answer
"A causa de tenir cossos tous i gelatinosos, els ctenòfors són extremament poc freqüents com a fòssils, i els fòssils que s’han interpretat com a ctenòfors s’han trobat només a Lagerstätten, indrets on el medi era excepcionalment adequat per a la preservació dels teixits tous. Fins a mitjan dècada dels anys 90 només es coneixien dos espècimens prou bons per analitzar-los, ambdós pertanyien al grup terminal, del període devonià més inicial (Emsià). Es van trobar llavors altres tres possibles espècies a Burgess Shale i a altres roques canadenques d’edat similar, amb una antiguitat de 505 milions d’anys, corresponents al període Cambrià mitjà. Aparentment, cap dels tres no tenien tentacles però tenien entre 24 i 80 fileres de cilis, molt més que les 8 típiques de les espècies vives. També sembla que havien tingut estructures semblants a òrgans interns, a diferència del que es pot observar als ctenòfors vius. Una de les espècies fòssils observada per primera vegada el 1996 tenia una boca gran, aparentment envoltada per un extrem doblegat que podria haver estat muscular. Un any després, a la Xina es van trobar indicis que suggereixen que aquests ctenòfors estaven molt estesos en el Càmbric, però potser eren molt diferents de les espècies modernes –per exemple, les fileres de cilis d’un fòssil estaven sobre unes prominències. El fòssil Eoandromeda del període Ediacarià podria representar un ctenòfor.","Els docents a Gal·les poden formar part de sindicats com ATl, NUT o NASUWT, i els informes dels darrers anys suggereixen que l’edat mitjana dels docents a Gal·les disminueix, ja que els professors són més joves ara que en els anys anteriors. Una preocupació creixent a les escoles gal·leses són els atacs a docents, els quals van assolir el màxim històric entre el 2005 i el 2010.
----
Pregunta: Quan es van produir més atacs a docents?
Resposta: entre el 2005 i el 2010
----
Pregunta: En quin any ENR va recopilar dades de nou segments de mercat?
Resposta: 2014
----
Pregunta: Per on flueix el Rin Mitjà entre Bingen i Bonn?
Resposta: l'Alta vall del Rin
----
Pregunta: Què se suposa que representa el fòssil Eoandromeda del període Ediacarià?
Resposta: ",ctenòfor
"A causa de tenir cossos tous i gelatinosos, els ctenòfors són extremament poc freqüents com a fòssils, i els fòssils que s’han interpretat com a ctenòfors s’han trobat només a Lagerstätten, indrets on el medi era excepcionalment adequat per a la preservació dels teixits tous. Fins a mitjan dècada dels anys 90 només es coneixien dos espècimens prou bons per analitzar-los, ambdós pertanyien al grup terminal, del període devonià més inicial (Emsià). Es van trobar llavors altres tres possibles espècies a Burgess Shale i a altres roques canadenques d’edat similar, amb una antiguitat de 505 milions d’anys, corresponents al període Cambrià mitjà. Aparentment, cap dels tres no tenien tentacles però tenien entre 24 i 80 fileres de cilis, molt més que les 8 típiques de les espècies vives. També sembla que havien tingut estructures semblants a òrgans interns, a diferència del que es pot observar als ctenòfors vius. Una de les espècies fòssils observada per primera vegada el 1996 tenia una boca gran, aparentment envoltada per un extrem doblegat que podria haver estat muscular. Un any després, a la Xina es van trobar indicis que suggereixen que aquests ctenòfors estaven molt estesos en el Càmbric, però potser eren molt diferents de les espècies modernes –per exemple, les fileres de cilis d’un fòssil estaven sobre unes prominències. El fòssil Eoandromeda del període Ediacarià podria representar un ctenòfor.","El 1891, el químic escocès James Dewar va aconseguir produir suficient oxigen líquid per estudiar-lo. Cada un pel seu compte, el 1895 l’enginyer alemany Carl von Linde i l’enginyer britànic William Hampson van desenvolupar el primer procés viable des del punt de vista comercial per produir oxigen líquid. Els dos van baixar la temperatura de l’aire fins que es va liquar i després van destil·lar els gasos constituents bullint-los un a un i capturant-los. Posteriorment, el 1901, es va demostrar per primer cop la soldadura oxiacetilènica cremant una barreja d’acetilè i oxigen. Aquest mètode de soldadura i tall de metalls va esdevenir comú.
----
Pregunta: Quan es va desenvolupar l’oxigen líquid per a l’ús comercial?
Resposta: el 1895
----
Pregunta: Per a qui hi ha altres categories?
Resposta: empreses de serveis de construcció (per exemple, enginyeria, arquitectura) i mestres d’obra
----
Pregunta: Quant de temps van durar els combats a la guerra dels Set Anys?
Resposta: sis anys
----
Pregunta: Com es va anomenar el període que data de fa 505 milions d’anys?
Resposta: ",període Cambrià mitjà
"A causa de tenir cossos tous i gelatinosos, els ctenòfors són extremament poc freqüents com a fòssils, i els fòssils que s’han interpretat com a ctenòfors s’han trobat només a Lagerstätten, indrets on el medi era excepcionalment adequat per a la preservació dels teixits tous. Fins a mitjan dècada dels anys 90 només es coneixien dos espècimens prou bons per analitzar-los, ambdós pertanyien al grup terminal, del període devonià més inicial (Emsià). Es van trobar llavors altres tres possibles espècies a Burgess Shale i a altres roques canadenques d’edat similar, amb una antiguitat de 505 milions d’anys, corresponents al període Cambrià mitjà. Aparentment, cap dels tres no tenien tentacles però tenien entre 24 i 80 fileres de cilis, molt més que les 8 típiques de les espècies vives. També sembla que havien tingut estructures semblants a òrgans interns, a diferència del que es pot observar als ctenòfors vius. Una de les espècies fòssils observada per primera vegada el 1996 tenia una boca gran, aparentment envoltada per un extrem doblegat que podria haver estat muscular. Un any després, a la Xina es van trobar indicis que suggereixen que aquests ctenòfors estaven molt estesos en el Càmbric, però potser eren molt diferents de les espècies modernes –per exemple, les fileres de cilis d’un fòssil estaven sobre unes prominències. El fòssil Eoandromeda del període Ediacarià podria representar un ctenòfor.","Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.
----
Pregunta: Quantes persones hi havia de mitjana en cada llar?
Resposta: 3,07
----
Pregunta: De què pot dependre l’elasticitat del creixement de la pobresa?
Resposta: nivell de desigualtat existent
----
Pregunta: Quines filosofies són base de la medicina xinesa?
Resposta: yin-yang i wuxing
----
Pregunta: Quantes espècies es van trobar al Burgess Shale?
Resposta: ",tres
"A causa de tenir cossos tous i gelatinosos, els ctenòfors són extremament poc freqüents com a fòssils, i els fòssils que s’han interpretat com a ctenòfors s’han trobat només a Lagerstätten, indrets on el medi era excepcionalment adequat per a la preservació dels teixits tous. Fins a mitjan dècada dels anys 90 només es coneixien dos espècimens prou bons per analitzar-los, ambdós pertanyien al grup terminal, del període devonià més inicial (Emsià). Es van trobar llavors altres tres possibles espècies a Burgess Shale i a altres roques canadenques d’edat similar, amb una antiguitat de 505 milions d’anys, corresponents al període Cambrià mitjà. Aparentment, cap dels tres no tenien tentacles però tenien entre 24 i 80 fileres de cilis, molt més que les 8 típiques de les espècies vives. També sembla que havien tingut estructures semblants a òrgans interns, a diferència del que es pot observar als ctenòfors vius. Una de les espècies fòssils observada per primera vegada el 1996 tenia una boca gran, aparentment envoltada per un extrem doblegat que podria haver estat muscular. Un any després, a la Xina es van trobar indicis que suggereixen que aquests ctenòfors estaven molt estesos en el Càmbric, però potser eren molt diferents de les espècies modernes –per exemple, les fileres de cilis d’un fòssil estaven sobre unes prominències. El fòssil Eoandromeda del període Ediacarià podria representar un ctenòfor.","Lady Gaga, sis vegades guanyadora del Grammy i nominada a l’Oscar, va interpretar l’himne nacional, mentre que la guanyadora de l’Oscar, Marlee Matlin, en va oferir la traducció en llengua de signes americana (ASL).
----
Pregunta: Quina actriu en va fer la traducció per al partit en llengua de signes americana?
Resposta: Marlee Matlin
----
Pregunta: Quina és la temperatura aproximada del condensador en una turbina?
Resposta: 30 °C
----
Pregunta: En quin any van entrar en funcionament ARPNET i SITA?
Resposta: 1969
----
Pregunta: Què no tenien els fòssils trobats al Burgess Shale?
Resposta: ",tentacles
"A la majoria de jurisdiccions (com als Estats Units), els farmacèutics estan regulats per separat dels metges. Aquestes jurisdiccions també solen especificar que només els farmacèutics poden subministrar productes farmacèutics regulats al públic i que els farmacèutics no poden establir aliances comercials amb metges ni donar-los ""incentius"". Tanmateix, el Codi ètic de l’Associació Mèdica Americana (AMA) estableix que els metges poden dispensar medicaments en les seves consultes sempre que no hi hagi explotació del pacient i els pacients tenen dret a rebre una recepta escrita que es pot aconseguir també a qualsevol altre lloc. Segons els informes, entre el 7 i el 10 per cent dels metges americans dispensen medicaments pel seu compte.","La medicina occidental també la practicaven a la Xina els cristians nestorians de la cort de Yuan, on de vegades s’etiquetava com a huihui o medicina musulmana. El metge nestorià Jesús l'Intèrpret va fundar l'Oficina de Medicina Occidental el 1263 durant el regnat de Kublai. Els metges de huihui, que treballaven en dos hospitals imperials, eren els responsables del tractament de la família imperial i dels membres de la cort. Els metges xinesos s’oposaven a la medicina occidental perquè el seu sistema humoral contradeia la filosofia yin-yang i wuxing base de la medicina tradicional xinesa. No es coneix cap traducció xinesa d’obres mèdiques occidentals, però és possible que els xinesos tinguessin accés a El cànon de la medicina d’Avicenna.
----
Pregunta: Quan es va fundar l’Oficina de Medicina Occidental?
Resposta: 1263
----
Pregunta: Què es va proclamar l’Estat Islàmic el 2014?
Resposta: califat
----
Pregunta: Quan van començar els britànics a construir el fort sota el lideratge de William Trent?
Resposta: 1754
----
Pregunta: Com estan regulats els farmacèutics i els metges en la majoria de jurisdiccions?
Resposta: ",per separat dels metges
"A la majoria de jurisdiccions (com als Estats Units), els farmacèutics estan regulats per separat dels metges. Aquestes jurisdiccions també solen especificar que només els farmacèutics poden subministrar productes farmacèutics regulats al públic i que els farmacèutics no poden establir aliances comercials amb metges ni donar-los ""incentius"". Tanmateix, el Codi ètic de l’Associació Mèdica Americana (AMA) estableix que els metges poden dispensar medicaments en les seves consultes sempre que no hi hagi explotació del pacient i els pacients tenen dret a rebre una recepta escrita que es pot aconseguir també a qualsevol altre lloc. Segons els informes, entre el 7 i el 10 per cent dels metges americans dispensen medicaments pel seu compte.","És temptador pensar que la noció de problemes de funció és molt més rica que la noció de problemes de decisió. No obstant, realment no és així, ja que els problemes de funció es poden reestructurar com a problemes de decisió. Per exemple, la multiplicació de dos enters es pot expressar com el conjunt de triples (a, b, c) de manera que es mantingui la relació a × b = c. Decidir si un triple determinat és membre d’aquest conjunt implica resoldre el problema de multiplicar dos nombres.
----
Pregunta: Si es multipliquen dos enters i es genera un valor, com s’anomena aquest conjunt d’expressions?
Resposta: conjunt de triples
----
Pregunta: Quin rei francès va emetre aquesta declaració?
Resposta: Lluís XIV
----
Pregunta: En quin any es va intentar retirar l’afiliació a l'Església Metodista Unida?
Resposta: 2012
----
Pregunta: Qui pot subministrar productes farmacèutics regulats al públic?
Resposta: ",només els farmacèutics
"A la majoria de jurisdiccions (com als Estats Units), els farmacèutics estan regulats per separat dels metges. Aquestes jurisdiccions també solen especificar que només els farmacèutics poden subministrar productes farmacèutics regulats al públic i que els farmacèutics no poden establir aliances comercials amb metges ni donar-los ""incentius"". Tanmateix, el Codi ètic de l’Associació Mèdica Americana (AMA) estableix que els metges poden dispensar medicaments en les seves consultes sempre que no hi hagi explotació del pacient i els pacients tenen dret a rebre una recepta escrita que es pot aconseguir també a qualsevol altre lloc. Segons els informes, entre el 7 i el 10 per cent dels metges americans dispensen medicaments pel seu compte.","Els Broncos van derrotar els Pittsburgh Steelers en la ronda de divisió, 23–16, en anotar 11 punts en els darrers tres minuts del partit. Després van vèncer el campió de la Super Bowl XLIX vigent, els New England Patriots, en el partit del Campionat de l'AFC, 20–18, en interceptar una passada de l'intent de transformació de 2 punts dels New England quan quedaven 17 segons. Tot i els problemes de Manning amb les intercepcions durant la temporada, no va llançar-ne cap en els seus dos partits de play-offs.
----
Pregunta: Qui va guanyar la Super Bowl XLIX?
Resposta: New England Patriots
----
Pregunta: Quina empresa es va encarregar d’intentar restaurar les cintes originals?
Resposta: Lowry Digital
----
Pregunta: Quin departament conserva els treballs en paper de la col·lecció de roba?
Resposta: Paraula i Imatge
----
Pregunta: Quin organisme estableix que els metges també poden dispensar medicaments en determinades condicions?
Resposta: ",l’Associació Mèdica Americana (AMA)
"A la majoria de jurisdiccions (com als Estats Units), els farmacèutics estan regulats per separat dels metges. Aquestes jurisdiccions també solen especificar que només els farmacèutics poden subministrar productes farmacèutics regulats al públic i que els farmacèutics no poden establir aliances comercials amb metges ni donar-los ""incentius"". Tanmateix, el Codi ètic de l’Associació Mèdica Americana (AMA) estableix que els metges poden dispensar medicaments en les seves consultes sempre que no hi hagi explotació del pacient i els pacients tenen dret a rebre una recepta escrita que es pot aconseguir també a qualsevol altre lloc. Segons els informes, entre el 7 i el 10 per cent dels metges americans dispensen medicaments pel seu compte.","No obstant, els seus punt de vista religiosos segueixen sent incerts degut a altres declaracions que va fer. Per exemple, en el seu article “Una màquina per acabar amb la guerra”, publicat el 1937, Tesla afirmava:
----
Pregunta: A causa de certes afirmacions, quina era la creença dels seus punts de vista religiosos?
Resposta: incerts
----
Pregunta: Quin nom té l’alfabet que s’utilitza més sovint en una instància del problema?
Resposta: binari
----
Pregunta: En quin any va signar Groenlàndia un tractat que li atorgava un estatus especial?
Resposta: 1985
----
Pregunta: Quants metges s’estima que administren medicaments pel seu compte?
Resposta: ",el 7 i el 10 per cent
"A la majoria de jurisdiccions (com als Estats Units), els farmacèutics estan regulats per separat dels metges. Aquestes jurisdiccions també solen especificar que només els farmacèutics poden subministrar productes farmacèutics regulats al públic i que els farmacèutics no poden establir aliances comercials amb metges ni donar-los ""incentius"". Tanmateix, el Codi ètic de l’Associació Mèdica Americana (AMA) estableix que els metges poden dispensar medicaments en les seves consultes sempre que no hi hagi explotació del pacient i els pacients tenen dret a rebre una recepta escrita que es pot aconseguir també a qualsevol altre lloc. Segons els informes, entre el 7 i el 10 per cent dels metges americans dispensen medicaments pel seu compte.","Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.
----
Pregunta: Qui formava la tripulació principal de l’Apol·lo 1, tal com ells mateixos la van batejar?
Resposta: Grissom, White i Chaffee
----
Pregunta: Per què cal la segona línia del temps?
Resposta: comprimeix l’era més recent
----
Pregunta: Qui és l’autor de Liber servitoris?
Resposta: Abu-l-Qàsim Khalaf ibn al-Abbàs al-Zahrawí
----
Pregunta: Què tenen prohibit fer els farmacèutics?
Resposta: ","establir aliances comercials amb metges ni donar-los ""incentius"""
"A la majoria de països, el dispensari està subjecte a la legislació farmacèutica, que especifica els requisits sobre les condicions d’emmagatzematge, els textos i equipaments obligatoris, etc. Mentre que abans els farmacèutics es quedaven a dins del dispensari preparant compostos i dispensant medicines, actualment hi ha una tendència creixent a fer servir tècnics farmacèutics formats per a aquestes tasques, mentre que el farmacèutic passa més temps comunicant-se amb els pacients. Ara, els tècnics en farmàcia depenen més de l’automatització per a ajudar-los en la seva funció de bregar amb les receptes i els problemes de seguretat dels pacients.","Històricament, Victòria ha estat la base de les plantes de fabricació de les principals marques d'automòbils Ford, Toyota i Holden; no obstant, els anuncis de tancament de les tres empreses al segle XXI significaran que Austràlia deixarà de ser una base per a la indústria mundial de l’automòbil, amb la declaració de Toyota el febrer del 2014 senyalant el 2017 com a l’any de tancament. L’anunci de Holden es va produir el maig del 2013, seguit de la decisió de Ford el desembre del mateix any (les plantes victorianes de Ford —a Broadmeadows i Geelong— tancaran l’octubre del 2016).
----
Pregunta: Quin tipus de planta de fabricació es perdrà aviat a Victòria?
Resposta: principals marques d'automòbils
----
Pregunta: Quina mena de dades va utilitzar ENR per a classificar les empreses del Top 400 com a contractistes importants?
Resposta: transport, clavegueram, residus perillosos i aigua
----
Pregunta: Què son les consideracions malum prohibitum?
Resposta: coses que són una qüestió de costums o expectatives
----
Pregunta: A què està subjecte el dispensari en la majoria de països?
Resposta: ",la legislació farmacèutica
"A la majoria de països, el dispensari està subjecte a la legislació farmacèutica, que especifica els requisits sobre les condicions d’emmagatzematge, els textos i equipaments obligatoris, etc. Mentre que abans els farmacèutics es quedaven a dins del dispensari preparant compostos i dispensant medicines, actualment hi ha una tendència creixent a fer servir tècnics farmacèutics formats per a aquestes tasques, mentre que el farmacèutic passa més temps comunicant-se amb els pacients. Ara, els tècnics en farmàcia depenen més de l’automatització per a ajudar-los en la seva funció de bregar amb les receptes i els problemes de seguretat dels pacients.","El 8 de febrer del 2007, BSkyB va anunciar la seva intenció de substituir els seus tres canals digitals terrestres gratuïts per quatre canals de subscripció. Es va proposar que aquests canals oferissin una àmplia gamma de contingut de la cartera BSkyB, inclosos els esports (inclòs el futbol anglès de la Premier League), pel·lícules, entreteniment i notícies. L'anunci es va produir un dia després que Setanta Sports confirmés que es llançaria el març com a servei de subscripció a la plataforma digital terrestre, i el mateix dia que els serveis de NTL es van tornar a denominar Virgin Media. No obstant, fonts de la indústria creuen que BSkyB es veurà obligat a deixar de banda els plans per retirar els seus canals de Freeview i substituir-los per canals de subscripció, a causa de la possible pèrdua d’ingressos publicitaris.
----
Pregunta: Com es van tornar a denominar els serveis de NTL?
Resposta: Virgin Media
----
Pregunta: El 1785, quin article va presentar James Hutton a la Royal Society d’Edimburg?
Resposta: Teoria de la Terra
----
Pregunta: Quines tribus temien els romans que els envaïssin des del nord?
Resposta: pictes
----
Pregunta: Antigament, a quines responsabilitats es limitaven els tècnics en farmàcia?
Resposta: ",dins del dispensari preparant compostos i dispensant medicines
"A la majoria de països, el dispensari està subjecte a la legislació farmacèutica, que especifica els requisits sobre les condicions d’emmagatzematge, els textos i equipaments obligatoris, etc. Mentre que abans els farmacèutics es quedaven a dins del dispensari preparant compostos i dispensant medicines, actualment hi ha una tendència creixent a fer servir tècnics farmacèutics formats per a aquestes tasques, mentre que el farmacèutic passa més temps comunicant-se amb els pacients. Ara, els tècnics en farmàcia depenen més de l’automatització per a ajudar-los en la seva funció de bregar amb les receptes i els problemes de seguretat dels pacients.","Els ambientòlegs estan preocupats per la pèrdua de biodiversitat que resultarà de la destrucció del bosc, i també per l’alliberament del carboni contingut en la vegetació, la qual cosa podria accelerar l’escalfament global. Els boscos perennes de l’Amazònia representen sobre el 10 % de la productivitat primària terrestre del món i el 10 % de les reserves de carboni als ecosistemes, unes 1,1 × 1.011 tones mètriques de carboni. S’estima que els boscos de l’Amazònia han acumulat 0,62 ± 0,37 tones de carboni per hectàrea i any entre el 1975 i el 1996.
----
Pregunta: Quin percentatge del carboni mundial és a la selva tropical de l’Amazones?
Resposta: el 10 %
----
Pregunta: Qui és l’autor de Liber servitoris?
Resposta: Abu-l-Qàsim Khalaf ibn al-Abbàs al-Zahrawí
----
Pregunta: Molts mongols en quina situació inesperada es trobaven?
Resposta: vivien en la pobresa i eren maltractats
----
Pregunta: De què depenen els tècnics en farmàcia cada vegada més?
Resposta: ",l’automatització
"A la majoria de països, el dispensari està subjecte a la legislació farmacèutica, que especifica els requisits sobre les condicions d’emmagatzematge, els textos i equipaments obligatoris, etc. Mentre que abans els farmacèutics es quedaven a dins del dispensari preparant compostos i dispensant medicines, actualment hi ha una tendència creixent a fer servir tècnics farmacèutics formats per a aquestes tasques, mentre que el farmacèutic passa més temps comunicant-se amb els pacients. Ara, els tècnics en farmàcia depenen més de l’automatització per a ajudar-los en la seva funció de bregar amb les receptes i els problemes de seguretat dels pacients.","L’eficiència d’un cicle de Rankine sol estar limitada pel fluid de treball. Sense que la pressió assoleixi nivells supercrítics per al fluid de treball, el rang de temperatura al llarg del qual pot funcionar el cicle és força petit; a les turbines de vapor, les temperatures d’entrada de turbines solen ser de 565 °C (el límit de fluència de l’acer inoxidable) i les temperatures del condensador són d’uns 30 °C. Això proporciona una eficiència teòrica de Carnot d’aproximadament un 63 %, en comparació amb una eficiència real del 42 % en una central elèctrica de carbó moderna. Aquesta baixa temperatura d'entrada de turbines (en comparació amb una turbina de gas) és el motiu pel qual el cicle de Rankine s'utilitza sovint com a cicle de fons a les centrals elèctriques de turbines de gas de cicle combinat.[es necessita una cita]
----
Pregunta: Quina és la temperatura aproximada del condensador en una turbina?
Resposta: 30 °C
----
Pregunta: Quin va ser el percentatge de dones que sense marit?
Resposta: el 19,3 %
----
Pregunta: De què són membres els ancians en connexió plena?
Resposta: Conferència Anual de l'Ordre dels Ancians
----
Pregunta: Amb quines noves responsabilitats han de bregar els tècnics en farmàcia?
Resposta: ",les receptes i els problemes de seguretat dels pacients
